	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV4396	unknown	unknown	unknown	unknown	unknown
ASV4397	unknown	unknown	unknown	unknown	unknown
ASV4398	unknown	unknown	unknown	unknown	unknown
ASV4399	unknown	unknown	unknown	unknown	unknown
ASV4400	unknown	unknown	unknown	unknown	unknown
ASV4401	unknown	unknown	unknown	unknown	unknown
ASV4402	unknown	unknown	unknown	unknown	unknown
ASV4403	unknown	unknown	unknown	unknown	unknown
ASV4404	yes	unknown	negative	unknown	no
ASV4405	unknown	unknown	unknown	unknown	unknown
ASV4406	unknown	unknown	unknown	unknown	unknown
ASV4407	unknown	unknown	unknown	unknown	unknown
ASV4408	unknown	unknown	unknown	unknown	unknown
ASV4409	unknown	unknown	unknown	unknown	unknown
ASV4410	unknown	unknown	unknown	unknown	unknown
ASV4411	unknown	unknown	unknown	unknown	unknown
ASV4412	unknown	unknown	unknown	unknown	unknown
ASV4413	unknown	unknown	unknown	unknown	unknown
ASV4414	unknown	unknown	unknown	unknown	unknown
ASV4415	unknown	unknown	unknown	unknown	unknown
ASV4416	unknown	unknown	unknown	unknown	unknown
ASV4417	unknown	unknown	unknown	unknown	unknown
ASV4418	unknown	unknown	unknown	unknown	unknown
ASV4419	unknown	unknown	unknown	unknown	unknown
ASV4420	unknown	unknown	unknown	unknown	unknown
ASV4421	unknown	unknown	unknown	unknown	unknown
ASV4422	unknown	unknown	unknown	unknown	unknown
ASV4423	unknown	unknown	unknown	unknown	unknown
ASV4424	unknown	unknown	unknown	unknown	unknown
ASV4425	unknown	unknown	unknown	unknown	unknown
ASV4426	yes	facultative_anaerobe	negative	unknown	no
ASV4427	unknown	unknown	unknown	unknown	unknown
ASV4428	yes	unknown	unknown	unknown	unknown
ASV4429	unknown	unknown	unknown	unknown	unknown
ASV4430	unknown	unknown	unknown	unknown	unknown
ASV4431	unknown	unknown	unknown	unknown	unknown
ASV4432	unknown	unknown	unknown	unknown	unknown
ASV4433	unknown	unknown	unknown	unknown	unknown
ASV4434	unknown	unknown	unknown	unknown	unknown
ASV4435	unknown	unknown	unknown	unknown	unknown
ASV4436	unknown	unknown	unknown	unknown	unknown
ASV4437	unknown	unknown	unknown	unknown	unknown
ASV4438	unknown	unknown	unknown	unknown	unknown
ASV4439	unknown	unknown	unknown	unknown	unknown
ASV4440	unknown	unknown	unknown	unknown	unknown
ASV4441	yes	microaerophile	positive	unknown	no
ASV4442	unknown	unknown	unknown	unknown	unknown
ASV4443	unknown	unknown	unknown	unknown	unknown
ASV4444	unknown	unknown	unknown	unknown	unknown
ASV4445	unknown	unknown	unknown	unknown	unknown
ASV4446	unknown	unknown	unknown	unknown	unknown
ASV4447	unknown	unknown	unknown	unknown	unknown
ASV4448	unknown	unknown	unknown	unknown	unknown
ASV4449	unknown	unknown	unknown	unknown	unknown
ASV4450	unknown	unknown	unknown	unknown	unknown
ASV4451	unknown	unknown	unknown	unknown	unknown
ASV4452	unknown	unknown	unknown	unknown	unknown
ASV4453	unknown	unknown	unknown	unknown	unknown
ASV4454	unknown	unknown	unknown	unknown	unknown
ASV4455	unknown	unknown	unknown	unknown	unknown
ASV4456	unknown	unknown	unknown	unknown	unknown
ASV4457	unknown	unknown	unknown	unknown	unknown
ASV4458	unknown	unknown	unknown	unknown	unknown
ASV4459	unknown	unknown	unknown	unknown	unknown
ASV4460	unknown	unknown	unknown	unknown	unknown
ASV4461	unknown	unknown	unknown	unknown	unknown
ASV4462	unknown	unknown	unknown	unknown	unknown
ASV4463	unknown	unknown	unknown	unknown	unknown
ASV4464	unknown	unknown	unknown	unknown	unknown
ASV4465	unknown	unknown	unknown	unknown	unknown
ASV4466	unknown	unknown	unknown	unknown	unknown
ASV4467	unknown	unknown	unknown	unknown	unknown
ASV4468	unknown	unknown	unknown	unknown	unknown
ASV4469	unknown	unknown	unknown	unknown	unknown
ASV4470	unknown	unknown	unknown	unknown	unknown
ASV4471	unknown	unknown	unknown	unknown	unknown
ASV4472	unknown	unknown	unknown	unknown	unknown
ASV4473	unknown	unknown	unknown	unknown	unknown
ASV4474	unknown	unknown	unknown	unknown	unknown
ASV4475	unknown	unknown	unknown	unknown	unknown
ASV4476	unknown	unknown	unknown	unknown	unknown
ASV4477	unknown	unknown	unknown	unknown	unknown
ASV4478	unknown	unknown	unknown	unknown	unknown
ASV4479	unknown	unknown	unknown	unknown	unknown
ASV4480	unknown	unknown	unknown	unknown	unknown
ASV4481	unknown	unknown	unknown	unknown	unknown
ASV4482	unknown	unknown	unknown	unknown	unknown
ASV4483	unknown	unknown	unknown	unknown	unknown
ASV4484	unknown	unknown	unknown	unknown	unknown
ASV4485	unknown	unknown	unknown	unknown	unknown
ASV4486	unknown	unknown	unknown	unknown	unknown
ASV4487	unknown	unknown	unknown	unknown	unknown
ASV4488	unknown	unknown	unknown	unknown	unknown
ASV4489	unknown	unknown	unknown	unknown	unknown
ASV4490	unknown	unknown	unknown	unknown	unknown
ASV4491	unknown	unknown	unknown	unknown	unknown
ASV4492	unknown	unknown	unknown	unknown	unknown
ASV4493	unknown	unknown	unknown	unknown	unknown
ASV4494	unknown	unknown	unknown	unknown	unknown
ASV4495	unknown	unknown	unknown	unknown	unknown
ASV4496	unknown	unknown	unknown	unknown	unknown
ASV4497	unknown	unknown	unknown	unknown	unknown
ASV4498	unknown	unknown	unknown	unknown	unknown
ASV4499	unknown	unknown	unknown	unknown	unknown
ASV4500	unknown	unknown	unknown	unknown	unknown
ASV4501	unknown	unknown	unknown	unknown	unknown
ASV4502	unknown	unknown	unknown	unknown	unknown
ASV4503	unknown	unknown	unknown	unknown	unknown
ASV4504	unknown	unknown	unknown	unknown	unknown
ASV4505	unknown	unknown	unknown	unknown	unknown
ASV4506	unknown	unknown	unknown	unknown	unknown
ASV4507	unknown	unknown	unknown	unknown	unknown
ASV4508	unknown	unknown	unknown	unknown	unknown
ASV4509	unknown	unknown	unknown	unknown	unknown
ASV4510	unknown	unknown	unknown	unknown	unknown
ASV4511	unknown	unknown	unknown	unknown	unknown
ASV4512	unknown	unknown	unknown	unknown	unknown
ASV4513	unknown	unknown	unknown	unknown	unknown
ASV4514	unknown	unknown	unknown	unknown	unknown
ASV4515	unknown	unknown	unknown	unknown	unknown
ASV4516	unknown	unknown	unknown	unknown	unknown
ASV4517	no	unknown	unknown	unknown	unknown
ASV4518	unknown	unknown	unknown	unknown	unknown
ASV4519	unknown	unknown	unknown	unknown	unknown
ASV4520	yes	mixed	positive	unknown	unknown
ASV4521	unknown	unknown	unknown	unknown	unknown
ASV4522	unknown	unknown	unknown	unknown	unknown
ASV4523	unknown	unknown	unknown	unknown	unknown
ASV4524	unknown	unknown	unknown	unknown	unknown
ASV4525	unknown	unknown	unknown	unknown	unknown
ASV4526	unknown	unknown	unknown	unknown	unknown
ASV4527	unknown	unknown	unknown	unknown	unknown
ASV4528	unknown	unknown	unknown	unknown	unknown
ASV4529	yes	unknown	unknown	unknown	unknown
ASV4530	unknown	unknown	unknown	unknown	unknown
ASV4531	unknown	unknown	unknown	unknown	unknown
ASV4532	unknown	unknown	unknown	unknown	unknown
ASV4533	unknown	unknown	unknown	unknown	unknown
ASV4534	unknown	unknown	unknown	unknown	unknown
ASV4535	unknown	unknown	unknown	unknown	unknown
ASV4536	unknown	unknown	unknown	unknown	unknown
ASV4537	unknown	unknown	unknown	unknown	unknown
ASV4538	unknown	unknown	unknown	unknown	unknown
ASV4539	unknown	unknown	unknown	unknown	unknown
ASV4540	yes	anaerobe	positive	unknown	no
ASV4541	yes	unknown	variable	unknown	no
ASV4542	unknown	unknown	unknown	unknown	unknown
ASV4543	unknown	unknown	unknown	unknown	unknown
ASV4544	unknown	unknown	unknown	unknown	unknown
ASV4545	unknown	unknown	unknown	unknown	unknown
ASV4546	unknown	unknown	unknown	unknown	unknown
ASV4547	unknown	unknown	unknown	unknown	unknown
ASV4548	unknown	unknown	unknown	unknown	unknown
ASV4549	unknown	unknown	unknown	unknown	unknown
ASV4550	unknown	unknown	unknown	unknown	unknown
ASV4551	unknown	unknown	unknown	unknown	unknown
ASV4552	unknown	unknown	unknown	unknown	unknown
ASV4553	unknown	unknown	unknown	unknown	unknown
ASV4554	unknown	unknown	unknown	unknown	unknown
ASV4555	unknown	unknown	unknown	unknown	unknown
ASV4556	unknown	unknown	unknown	unknown	unknown
ASV4557	unknown	unknown	unknown	unknown	unknown
ASV4558	unknown	unknown	unknown	unknown	unknown
ASV4559	unknown	unknown	unknown	unknown	unknown
ASV4560	unknown	unknown	unknown	unknown	unknown
ASV4561	unknown	unknown	unknown	unknown	unknown
ASV4562	unknown	unknown	unknown	unknown	unknown
ASV4563	unknown	unknown	unknown	unknown	unknown
ASV4564	unknown	unknown	unknown	unknown	unknown
ASV4565	unknown	unknown	unknown	unknown	unknown
ASV4566	unknown	unknown	unknown	unknown	unknown
ASV4567	unknown	unknown	unknown	unknown	unknown
ASV4568	unknown	unknown	unknown	unknown	unknown
ASV4569	unknown	unknown	unknown	unknown	unknown
ASV4570	unknown	unknown	unknown	unknown	unknown
ASV4571	unknown	unknown	unknown	unknown	unknown
ASV4572	unknown	unknown	unknown	unknown	unknown
ASV4573	unknown	unknown	unknown	unknown	unknown
ASV4574	unknown	unknown	unknown	unknown	unknown
ASV4575	unknown	unknown	unknown	unknown	unknown
ASV4576	unknown	unknown	unknown	unknown	unknown
ASV4577	yes	unknown	negative	unknown	yes
ASV4578	unknown	unknown	unknown	unknown	unknown
ASV4579	unknown	unknown	unknown	unknown	unknown
ASV4580	unknown	unknown	unknown	unknown	unknown
ASV4581	unknown	unknown	unknown	unknown	unknown
ASV4582	unknown	unknown	unknown	unknown	unknown
ASV4583	unknown	unknown	unknown	unknown	unknown
ASV4584	unknown	unknown	unknown	unknown	unknown
ASV4585	yes	unknown	unknown	unknown	unknown
ASV4586	unknown	unknown	unknown	unknown	unknown
ASV4587	unknown	unknown	unknown	unknown	unknown
ASV4588	unknown	unknown	unknown	unknown	unknown
ASV4589	unknown	unknown	unknown	unknown	unknown
ASV4590	unknown	unknown	unknown	unknown	unknown
ASV4591	unknown	unknown	unknown	unknown	unknown
ASV4592	unknown	unknown	unknown	unknown	unknown
ASV4593	unknown	unknown	unknown	unknown	unknown
ASV4594	unknown	unknown	unknown	unknown	unknown
ASV4595	unknown	unknown	unknown	unknown	unknown
ASV4596	unknown	unknown	unknown	unknown	unknown
ASV4597	unknown	unknown	unknown	unknown	unknown
ASV4598	unknown	unknown	unknown	unknown	unknown
ASV4599	unknown	unknown	unknown	unknown	unknown
ASV4600	unknown	unknown	unknown	unknown	unknown
ASV4601	unknown	unknown	unknown	unknown	unknown
ASV4602	unknown	unknown	unknown	unknown	unknown
ASV4603	yes	unknown	negative	unknown	no
ASV4604	unknown	unknown	unknown	unknown	unknown
ASV4605	unknown	unknown	unknown	unknown	unknown
ASV4606	unknown	unknown	unknown	unknown	unknown
ASV4607	unknown	unknown	unknown	unknown	unknown
ASV4608	unknown	unknown	unknown	unknown	unknown
ASV4609	unknown	unknown	unknown	unknown	unknown
ASV4610	unknown	unknown	unknown	unknown	unknown
ASV4611	unknown	unknown	unknown	unknown	unknown
ASV4612	unknown	unknown	unknown	unknown	unknown
ASV4613	unknown	unknown	unknown	unknown	unknown
ASV4614	unknown	unknown	unknown	unknown	unknown
ASV4615	unknown	unknown	unknown	unknown	unknown
ASV4616	unknown	unknown	unknown	unknown	unknown
ASV4617	unknown	unknown	unknown	unknown	unknown
ASV4618	unknown	unknown	unknown	unknown	unknown
ASV4619	unknown	unknown	unknown	unknown	unknown
ASV4620	unknown	unknown	unknown	unknown	unknown
ASV4621	unknown	unknown	unknown	unknown	unknown
ASV4622	unknown	unknown	unknown	unknown	unknown
ASV4623	unknown	unknown	unknown	unknown	unknown
ASV4624	unknown	unknown	unknown	unknown	unknown
ASV4625	unknown	unknown	unknown	unknown	unknown
ASV4626	unknown	unknown	unknown	unknown	unknown
ASV4627	unknown	unknown	unknown	unknown	unknown
ASV4628	unknown	unknown	unknown	unknown	unknown
ASV4629	unknown	unknown	unknown	unknown	unknown
ASV4630	unknown	unknown	unknown	unknown	unknown
ASV4631	yes	unknown	unknown	unknown	unknown
ASV4632	unknown	unknown	unknown	unknown	unknown
ASV4633	unknown	unknown	unknown	unknown	unknown
ASV4634	unknown	unknown	unknown	unknown	unknown
ASV4635	yes	unknown	positive	unknown	no
ASV4636	unknown	unknown	unknown	unknown	unknown
ASV4637	unknown	unknown	unknown	unknown	unknown
ASV4638	unknown	unknown	unknown	unknown	unknown
ASV4639	unknown	unknown	unknown	unknown	unknown
ASV4640	unknown	unknown	unknown	unknown	unknown
ASV4641	unknown	unknown	unknown	unknown	unknown
ASV4642	unknown	unknown	unknown	unknown	unknown
ASV4643	unknown	unknown	unknown	unknown	unknown
ASV4644	unknown	unknown	unknown	unknown	unknown
ASV4645	unknown	unknown	unknown	unknown	unknown
ASV4646	unknown	unknown	unknown	unknown	unknown
ASV4647	unknown	unknown	unknown	unknown	unknown
ASV4648	unknown	unknown	unknown	unknown	unknown
ASV4649	unknown	unknown	unknown	unknown	unknown
ASV4650	unknown	unknown	unknown	unknown	unknown
ASV4651	yes	anaerobe	unknown	unknown	unknown
ASV4652	unknown	unknown	unknown	unknown	unknown
ASV4653	unknown	unknown	unknown	unknown	unknown
ASV4654	unknown	unknown	unknown	unknown	unknown
ASV4655	unknown	unknown	unknown	unknown	unknown
ASV4656	unknown	unknown	unknown	unknown	unknown
ASV4657	unknown	unknown	unknown	unknown	unknown
ASV4658	unknown	unknown	unknown	unknown	unknown
ASV4659	unknown	unknown	unknown	unknown	unknown
ASV4660	unknown	unknown	unknown	unknown	unknown
ASV4661	unknown	unknown	unknown	unknown	unknown
ASV4662	unknown	unknown	unknown	unknown	unknown
ASV4663	unknown	unknown	unknown	unknown	unknown
ASV4664	unknown	unknown	unknown	unknown	unknown
ASV4665	unknown	unknown	unknown	unknown	unknown
ASV4666	unknown	unknown	unknown	unknown	unknown
ASV4667	unknown	unknown	unknown	unknown	unknown
ASV4668	unknown	unknown	unknown	unknown	unknown
ASV4669	unknown	unknown	unknown	unknown	unknown
ASV4670	unknown	unknown	unknown	unknown	unknown
ASV4671	unknown	unknown	unknown	unknown	unknown
ASV4672	unknown	unknown	unknown	unknown	unknown
ASV4673	unknown	unknown	unknown	unknown	unknown
ASV4674	unknown	unknown	unknown	unknown	unknown
ASV4675	unknown	unknown	unknown	unknown	unknown
ASV4676	unknown	unknown	unknown	unknown	unknown
ASV4677	unknown	unknown	unknown	unknown	unknown
ASV4678	unknown	unknown	unknown	unknown	unknown
ASV4679	unknown	unknown	unknown	unknown	unknown
ASV4680	unknown	unknown	unknown	unknown	unknown
ASV4681	unknown	unknown	unknown	unknown	unknown
ASV4682	unknown	unknown	unknown	unknown	unknown
ASV4683	unknown	unknown	unknown	unknown	unknown
ASV4684	yes	unknown	positive	unknown	no
ASV4685	unknown	unknown	unknown	unknown	unknown
ASV4686	unknown	unknown	unknown	unknown	unknown
ASV4687	unknown	unknown	unknown	unknown	unknown
ASV4688	unknown	unknown	unknown	unknown	unknown
ASV4689	unknown	unknown	unknown	unknown	unknown
ASV4690	unknown	unknown	unknown	unknown	unknown
ASV4691	unknown	unknown	unknown	unknown	unknown
ASV4692	unknown	unknown	unknown	unknown	unknown
ASV4693	unknown	unknown	unknown	unknown	unknown
ASV4694	unknown	unknown	unknown	unknown	unknown
ASV4695	unknown	unknown	unknown	unknown	unknown
ASV4696	unknown	unknown	unknown	unknown	unknown
ASV4697	unknown	unknown	unknown	unknown	unknown
ASV4698	unknown	unknown	unknown	unknown	unknown
ASV4699	unknown	unknown	unknown	unknown	unknown
ASV4700	unknown	unknown	unknown	unknown	unknown
ASV4701	unknown	unknown	unknown	unknown	unknown
ASV4702	unknown	unknown	unknown	unknown	unknown
ASV4703	unknown	unknown	unknown	unknown	unknown
ASV4704	unknown	unknown	unknown	unknown	unknown
ASV4705	unknown	unknown	unknown	unknown	unknown
ASV4706	unknown	unknown	unknown	unknown	unknown
ASV4707	unknown	unknown	unknown	unknown	unknown
ASV4708	unknown	unknown	unknown	unknown	unknown
ASV4709	unknown	unknown	unknown	unknown	unknown
ASV4710	unknown	unknown	unknown	unknown	unknown
ASV4711	unknown	unknown	unknown	unknown	unknown
ASV4712	yes	mixed	unknown	unknown	unknown
ASV4713	unknown	unknown	unknown	unknown	unknown
ASV4714	unknown	unknown	unknown	unknown	unknown
ASV4715	unknown	unknown	unknown	unknown	unknown
ASV4716	unknown	unknown	unknown	unknown	unknown
ASV4717	unknown	unknown	unknown	unknown	unknown
ASV4718	unknown	unknown	unknown	unknown	unknown
ASV4719	unknown	unknown	unknown	unknown	unknown
ASV4720	yes	microaerophile	unknown	unknown	unknown
ASV4721	unknown	unknown	unknown	unknown	unknown
ASV4722	unknown	unknown	unknown	unknown	unknown
ASV4723	unknown	unknown	unknown	unknown	unknown
ASV4724	unknown	unknown	unknown	unknown	unknown
ASV4725	unknown	unknown	unknown	unknown	unknown
ASV4726	unknown	unknown	unknown	unknown	unknown
ASV4727	unknown	unknown	unknown	unknown	unknown
ASV4728	unknown	unknown	unknown	unknown	unknown
ASV4729	unknown	unknown	unknown	unknown	unknown
ASV4730	unknown	unknown	unknown	unknown	unknown
ASV4731	unknown	unknown	unknown	unknown	unknown
ASV4732	unknown	unknown	unknown	unknown	unknown
ASV4733	unknown	unknown	unknown	unknown	unknown
ASV4734	unknown	unknown	unknown	unknown	unknown
ASV4735	unknown	unknown	unknown	unknown	unknown
ASV4736	unknown	unknown	unknown	unknown	unknown
ASV4737	unknown	unknown	unknown	unknown	unknown
ASV4738	unknown	unknown	unknown	unknown	unknown
ASV4739	unknown	unknown	unknown	unknown	unknown
ASV4740	unknown	unknown	unknown	unknown	unknown
ASV4741	unknown	unknown	unknown	unknown	unknown
ASV4742	unknown	unknown	unknown	unknown	unknown
ASV4743	unknown	unknown	unknown	unknown	unknown
ASV4744	unknown	unknown	unknown	unknown	unknown
ASV4745	unknown	unknown	unknown	unknown	unknown
ASV4746	unknown	unknown	unknown	unknown	unknown
ASV4747	unknown	unknown	unknown	unknown	unknown
ASV4748	unknown	unknown	unknown	unknown	unknown
ASV4749	unknown	unknown	unknown	unknown	unknown
ASV4750	unknown	unknown	unknown	unknown	unknown
ASV4751	unknown	unknown	unknown	unknown	unknown
ASV4752	unknown	unknown	unknown	unknown	unknown
ASV4753	unknown	unknown	unknown	unknown	unknown
ASV4754	unknown	unknown	unknown	unknown	unknown
ASV4755	unknown	unknown	unknown	unknown	unknown
ASV4756	unknown	unknown	unknown	unknown	unknown
ASV4757	unknown	unknown	unknown	unknown	unknown
ASV4758	unknown	unknown	unknown	unknown	unknown
ASV4759	unknown	unknown	unknown	unknown	unknown
ASV4760	unknown	unknown	unknown	unknown	unknown
ASV4761	unknown	unknown	unknown	unknown	unknown
ASV4762	unknown	unknown	unknown	unknown	unknown
ASV4763	unknown	unknown	unknown	unknown	unknown
ASV4764	unknown	unknown	unknown	unknown	unknown
ASV4765	unknown	unknown	unknown	unknown	unknown
ASV4766	unknown	unknown	unknown	unknown	unknown
ASV4767	unknown	unknown	unknown	unknown	unknown
ASV4768	unknown	unknown	unknown	unknown	unknown
ASV4769	unknown	unknown	unknown	unknown	unknown
ASV4770	unknown	unknown	unknown	unknown	unknown
ASV4771	unknown	unknown	unknown	unknown	unknown
ASV4772	unknown	unknown	unknown	unknown	unknown
ASV4773	unknown	unknown	unknown	unknown	unknown
ASV4774	unknown	unknown	unknown	unknown	unknown
ASV4775	yes	aerobe	unknown	unknown	unknown
ASV4776	unknown	unknown	unknown	unknown	unknown
ASV4777	unknown	unknown	unknown	unknown	unknown
ASV4778	unknown	unknown	unknown	unknown	unknown
ASV4779	yes	unknown	unknown	unknown	unknown
ASV4780	unknown	unknown	unknown	unknown	unknown
ASV4781	unknown	unknown	unknown	unknown	unknown
ASV4782	unknown	unknown	unknown	unknown	unknown
ASV4783	unknown	unknown	unknown	unknown	unknown
ASV4784	unknown	unknown	unknown	unknown	unknown
ASV4785	unknown	unknown	unknown	unknown	unknown
ASV4786	unknown	unknown	unknown	unknown	unknown
ASV4787	unknown	unknown	unknown	unknown	unknown
ASV4788	unknown	unknown	unknown	unknown	unknown
ASV4789	unknown	unknown	unknown	unknown	unknown
ASV4790	unknown	unknown	unknown	unknown	unknown
ASV4791	unknown	unknown	unknown	unknown	unknown
ASV4792	unknown	unknown	unknown	unknown	unknown
ASV4793	unknown	unknown	unknown	unknown	unknown
ASV4794	unknown	unknown	unknown	unknown	unknown
ASV4795	unknown	unknown	unknown	unknown	unknown
ASV4796	yes	anaerobe	unknown	unknown	unknown
ASV4797	unknown	unknown	unknown	unknown	unknown
ASV4798	unknown	unknown	unknown	unknown	unknown
ASV4799	unknown	unknown	unknown	unknown	unknown
ASV4800	no	unknown	unknown	unknown	unknown
ASV4801	unknown	unknown	unknown	unknown	unknown
ASV4802	unknown	unknown	unknown	unknown	unknown
ASV4803	unknown	unknown	unknown	unknown	unknown
ASV4804	unknown	unknown	unknown	unknown	unknown
ASV4805	unknown	unknown	unknown	unknown	unknown
ASV4806	unknown	unknown	unknown	unknown	unknown
ASV4807	unknown	unknown	unknown	unknown	unknown
ASV4808	unknown	unknown	unknown	unknown	unknown
ASV4809	unknown	unknown	unknown	unknown	unknown
ASV4810	unknown	unknown	unknown	unknown	unknown
ASV4811	unknown	unknown	unknown	unknown	unknown
ASV4812	yes	unknown	unknown	unknown	unknown
ASV4813	unknown	unknown	unknown	unknown	unknown
ASV4814	unknown	unknown	unknown	unknown	unknown
ASV4815	unknown	unknown	unknown	unknown	unknown
ASV4816	unknown	unknown	unknown	unknown	unknown
ASV4817	no	unknown	unknown	unknown	unknown
ASV4818	unknown	unknown	unknown	unknown	unknown
ASV4819	unknown	unknown	unknown	unknown	unknown
ASV4820	unknown	unknown	unknown	unknown	unknown
ASV4821	unknown	unknown	unknown	unknown	unknown
ASV4822	unknown	unknown	unknown	unknown	unknown
ASV4823	unknown	unknown	unknown	unknown	unknown
ASV4824	unknown	unknown	unknown	unknown	unknown
ASV4825	unknown	unknown	unknown	unknown	unknown
ASV4826	unknown	unknown	unknown	unknown	unknown
ASV4827	unknown	unknown	unknown	unknown	unknown
ASV4828	unknown	unknown	unknown	unknown	unknown
ASV4829	unknown	unknown	unknown	unknown	unknown
ASV4830	unknown	unknown	unknown	unknown	unknown
ASV4831	unknown	unknown	unknown	unknown	unknown
ASV4832	unknown	unknown	unknown	unknown	unknown
ASV4833	unknown	unknown	unknown	unknown	unknown
ASV4834	unknown	unknown	unknown	unknown	unknown
ASV4835	unknown	unknown	unknown	unknown	unknown
ASV4836	yes	aerobe	unknown	unknown	unknown
ASV4837	unknown	unknown	unknown	unknown	unknown
ASV4838	unknown	unknown	unknown	unknown	unknown
ASV4839	yes	obligate_anaerobe	negative	unknown	no
ASV4840	unknown	unknown	unknown	unknown	unknown
ASV4841	unknown	unknown	unknown	unknown	unknown
ASV4842	unknown	unknown	unknown	unknown	unknown
ASV4843	unknown	unknown	unknown	unknown	unknown
ASV4844	unknown	unknown	unknown	unknown	unknown
ASV4845	unknown	unknown	unknown	unknown	unknown
ASV4846	unknown	unknown	unknown	unknown	unknown
ASV4847	unknown	unknown	unknown	unknown	unknown
ASV4848	unknown	unknown	unknown	unknown	unknown
ASV4849	yes	aerobe	unknown	unknown	unknown
ASV4850	unknown	unknown	unknown	unknown	unknown
ASV4851	unknown	unknown	unknown	unknown	unknown
ASV4852	unknown	unknown	unknown	unknown	unknown
ASV4853	unknown	unknown	unknown	unknown	unknown
ASV4854	unknown	unknown	unknown	unknown	unknown
ASV4855	unknown	unknown	unknown	unknown	unknown
ASV4856	unknown	unknown	unknown	unknown	unknown
ASV4857	unknown	unknown	unknown	unknown	unknown
ASV4858	unknown	unknown	unknown	unknown	unknown
ASV4859	unknown	unknown	unknown	unknown	unknown
ASV4860	unknown	unknown	unknown	unknown	unknown
ASV4861	yes	unknown	positive	unknown	no
ASV4862	unknown	unknown	unknown	unknown	unknown
ASV4863	unknown	unknown	unknown	unknown	unknown
ASV4864	unknown	unknown	unknown	unknown	unknown
ASV4865	unknown	unknown	unknown	unknown	unknown
ASV4866	unknown	unknown	unknown	unknown	unknown
ASV4867	unknown	unknown	unknown	unknown	unknown
ASV4868	unknown	unknown	unknown	unknown	unknown
ASV4869	unknown	unknown	unknown	unknown	unknown
ASV4870	unknown	unknown	unknown	unknown	unknown
ASV4871	unknown	unknown	unknown	unknown	unknown
ASV4872	unknown	unknown	unknown	unknown	unknown
ASV4873	unknown	unknown	unknown	unknown	unknown
ASV4874	unknown	unknown	unknown	unknown	unknown
ASV4875	unknown	unknown	unknown	unknown	unknown
ASV4876	unknown	unknown	unknown	unknown	unknown
ASV4877	unknown	unknown	unknown	unknown	unknown
ASV4878	unknown	unknown	unknown	unknown	unknown
ASV4879	unknown	unknown	unknown	unknown	unknown
ASV4880	unknown	unknown	unknown	unknown	unknown
ASV4881	unknown	unknown	unknown	unknown	unknown
ASV4882	unknown	unknown	unknown	unknown	unknown
ASV4883	unknown	unknown	unknown	unknown	unknown
ASV4884	unknown	unknown	unknown	unknown	unknown
ASV4885	unknown	unknown	unknown	unknown	unknown
ASV4886	unknown	unknown	unknown	unknown	unknown
ASV4887	unknown	unknown	unknown	unknown	unknown
ASV4888	unknown	unknown	unknown	unknown	unknown
ASV4889	unknown	unknown	unknown	unknown	unknown
ASV4890	unknown	unknown	unknown	unknown	unknown
ASV4891	unknown	unknown	unknown	unknown	unknown
ASV4892	unknown	unknown	unknown	unknown	unknown
ASV4893	yes	unknown	unknown	unknown	unknown
ASV4894	unknown	unknown	unknown	unknown	unknown
ASV4895	unknown	unknown	unknown	unknown	unknown
ASV4896	unknown	unknown	unknown	unknown	unknown
ASV4897	unknown	unknown	unknown	unknown	unknown
ASV4898	unknown	unknown	unknown	unknown	unknown
ASV4899	unknown	unknown	unknown	unknown	unknown
ASV4900	unknown	unknown	unknown	unknown	unknown
ASV4901	unknown	unknown	unknown	unknown	unknown
ASV4902	unknown	unknown	unknown	unknown	unknown
ASV4903	no	unknown	unknown	unknown	unknown
ASV4904	unknown	unknown	unknown	unknown	unknown
ASV4905	unknown	unknown	unknown	unknown	unknown
ASV4906	unknown	unknown	unknown	unknown	unknown
ASV4907	unknown	unknown	unknown	unknown	unknown
ASV4908	unknown	unknown	unknown	unknown	unknown
ASV4909	unknown	unknown	unknown	unknown	unknown
ASV4910	unknown	unknown	unknown	unknown	unknown
ASV4911	unknown	unknown	unknown	unknown	unknown
ASV4912	unknown	unknown	unknown	unknown	unknown
ASV4913	unknown	unknown	unknown	unknown	unknown
ASV4914	unknown	unknown	unknown	unknown	unknown
ASV4915	unknown	unknown	unknown	unknown	unknown
ASV4916	unknown	unknown	unknown	unknown	unknown
ASV4917	unknown	unknown	unknown	unknown	unknown
ASV4918	unknown	unknown	unknown	unknown	unknown
ASV4919	unknown	unknown	unknown	unknown	unknown
ASV4920	unknown	unknown	unknown	unknown	unknown
ASV4921	unknown	unknown	unknown	unknown	unknown
ASV4922	unknown	unknown	unknown	unknown	unknown
ASV4923	unknown	unknown	unknown	unknown	unknown
ASV4924	yes	aerobe	unknown	unknown	unknown
ASV4925	unknown	unknown	unknown	unknown	unknown
ASV4926	unknown	unknown	unknown	unknown	unknown
ASV4927	unknown	unknown	unknown	unknown	unknown
ASV4928	unknown	unknown	unknown	unknown	unknown
ASV4929	unknown	unknown	unknown	unknown	unknown
ASV4930	unknown	unknown	unknown	unknown	unknown
ASV4931	unknown	unknown	unknown	unknown	unknown
